Date,Price,Open,High,Low,Vol.,Change %
10/06/2023,36.85,36.7,37.19,36.2,2.35M,0.82%
10/05/2023,36.55,35.0,37.1,34.98,4.54M,4.88%
10/04/2023,34.85,35.02,35.1,34.77,685.85K,-0.29%
10/03/2023,34.95,35.01,35.29,34.88,967.19K,-0.11%
10/02/2023,34.99,35.3,35.4,34.9,777.49K,-0.06%
09/28/2023,35.01,36.3,36.3,34.8,3.16M,-2.88%
09/27/2023,36.05,36.16,36.31,35.8,898.70K,0.19%
09/26/2023,35.98,36.35,36.44,35.85,1.59M,-0.88%
09/25/2023,36.3,36.64,37.05,36.2,1.25M,-0.38%
09/22/2023,36.44,36.44,37.16,36.35,2.95M,0.19%
09/21/2023,36.37,36.01,36.6,35.82,2.13M,0.75%
09/20/2023,36.1,36.39,36.48,36.0,1.88M,-0.69%
09/19/2023,36.35,36.9,36.9,36.34,1.33M,-1.62%
09/18/2023,36.95,37.01,37.38,36.7,1.01M,-0.81%
09/15/2023,37.25,38.11,38.3,37.16,1.98M,-0.19%
09/14/2023,37.32,36.02,37.79,36.02,4.70M,3.98%
09/13/2023,35.89,35.56,36.15,35.56,767.86K,0.67%
09/12/2023,35.65,35.9,36.25,35.4,1.41M,0.06%
09/11/2023,35.63,34.7,36.35,34.6,2.32M,2.83%
09/08/2023,34.65,34.94,34.94,34.22,744.73K,-0.12%
09/07/2023,34.69,35.19,35.19,34.51,583.03K,-1.31%
09/06/2023,35.15,35.4,35.4,34.9,646.21K,0.03%
09/05/2023,35.14,35.99,36.05,34.71,1.49M,-2.17%
09/04/2023,35.92,36.05,36.28,35.76,625.18K,0.06%
09/01/2023,35.9,36.01,36.4,35.61,1.67M,-0.28%
08/31/2023,36.0,37.0,38.01,35.25,5.52M,-1.10%
08/30/2023,36.4,36.74,37.25,36.2,1.25M,0.14%
08/29/2023,36.35,36.33,36.94,35.85,1.54M,0.83%
08/28/2023,36.05,39.29,39.29,35.98,3.30M,-7.06%
08/25/2023,38.79,40.3,40.3,38.77,625.91K,-2.17%
08/24/2023,39.65,39.79,40.25,39.6,685.80K,0.76%
08/23/2023,39.35,40.09,40.09,39.32,612.33K,-2.11%
08/22/2023,40.2,40.05,40.89,39.81,548.05K,-0.72%
08/21/2023,40.49,40.51,41.01,40.18,344.74K,-1.72%
08/18/2023,41.2,41.25,41.26,40.65,571.94K,4.19%
08/17/2023,39.54,39.54,39.59,38.4,893.30K,-3.22%
08/16/2023,40.86,40.97,41.25,39.83,1.33M,-0.02%
08/15/2023,40.87,40.77,41.75,40.32,2.57M,0.45%
08/11/2023,40.69,40.55,41.45,40.31,1.59M,-16.67%
08/10/2023,48.83,41.66,41.75,40.26,1.56M,16.67%
08/09/2023,41.85,42.23,42.38,40.53,3.62M,-2.35%
08/08/2023,42.86,45.98,46.26,42.86,7.59M,-6.61%
08/07/2023,45.89,46.55,48.77,45.88,6.94M,-1.42%
08/04/2023,46.55,47.85,48.09,46.36,4.48M,-1.82%
08/03/2023,47.42,46.24,48.81,46.24,16.52M,4.11%
08/02/2023,45.54,45.3,46.26,44.93,3.83M,0.96%
08/01/2023,45.11,44.87,45.77,44.75,3.57M,0.86%
07/31/2023,44.73,45.1,45.3,44.34,2.39M,0.22%
07/27/2023,44.63,45.11,45.51,44.35,2.49M,-1.27%
07/26/2023,45.21,45.02,46.06,44.94,2.58M,2.39%
07/25/2023,44.15,45.88,46.31,44.64,2.52M,-3.66%
